District,Pincode,Month,Avg_Min_Temp_C,Avg_Max_Temp_C,Avg_Rainfall_mm,Avg_Humidity_Percent,Avg_Sunlight_Hours,Year_Recorded
GANGANAGAR,335040,5,11.1,44.9,82.2,67.9,7.6,2024
GANGANAGAR,335040,6,11.6,37.2,70.2,24.6,9.4,2024
GANGANAGAR,335040,7,22.6,40.7,107.5,22.8,11.8,2024
GANGANAGAR,335040,8,13.6,31.7,149.8,29.1,9.6,2024
GANGANAGAR,335040,9,12.9,41.6,22.5,60.7,8.5,2024
GANGANAGAR,335040,10,17.6,37.3,158.2,57.5,8.3,2024
GANGANAGAR,335040,11,21.5,38.9,5.3,86.0,6.1,2024
GANGANAGAR,335040,12,10.9,30.9,88.6,68.6,6.0,2024
GANGANAGAR,335041,1,18.7,36.0,117.5,40.6,10.8,2024
GANGANAGAR,335041,2,11.8,37.7,191.4,31.3,8.9,2024
GANGANAGAR,335041,3,10.5,36.8,114.8,79.5,6.2,2024
GANGANAGAR,335041,4,10.8,43.3,31.7,52.2,7.7,2024
GANGANAGAR,335041,5,22.5,43.0,103.5,65.7,8.1,2024
GANGANAGAR,335041,6,11.8,44.4,79.2,59.6,10.7,2024
GANGANAGAR,335041,7,10.7,38.3,95.9,27.5,8.6,2024
GANGANAGAR,335041,8,16.6,44.4,39.4,24.0,10.7,2024
GANGANAGAR,335041,9,22.7,41.6,100.2,46.4,9.8,2024
GANGANAGAR,335041,10,13.9,30.4,30.0,45.3,6.2,2024
GANGANAGAR,335041,11,16.3,33.5,148.8,67.2,11.8,2024
GANGANAGAR,335041,12,10.6,29.8,118.8,64.3,7.1,2024
GANGANAGAR,335051,1,16.7,25.1,15.7,87.8,7.7,2024
GANGANAGAR,335051,2,18.7,28.8,177.9,80.1,10.9,2024
GANGANAGAR,335051,3,18.6,25.1,123.3,54.8,7.1,2024
GANGANAGAR,335051,4,15.0,39.4,63.2,55.0,8.4,2024
GANGANAGAR,335051,5,14.7,33.5,9.1,67.2,11.2,2024
GANGANAGAR,335051,6,11.6,31.3,126.4,28.0,9.8,2024
GANGANAGAR,335051,7,15.5,40.2,74.7,90.0,7.8,2024
GANGANAGAR,335051,8,11.5,41.6,181.5,56.3,9.9,2024
GANGANAGAR,335051,9,21.5,44.5,7.0,83.7,10.9,2024
GANGANAGAR,335051,10,24.5,37.8,7.8,87.7,8.4,2024
GANGANAGAR,335051,11,24.6,34.2,189.9,60.7,9.4,2024
GANGANAGAR,335051,12,23.0,31.1,193.0,27.2,11.9,2024
GANGANAGAR,335703,1,19.0,29.4,5.5,60.1,11.8,2024
GANGANAGAR,335703,2,20.5,29.3,143.2,61.8,9.1,2024
GANGANAGAR,335703,3,14.3,33.2,44.3,75.2,6.6,2024
GANGANAGAR,335703,4,19.5,44.8,140.3,23.4,10.2,2024
GANGANAGAR,335703,5,16.8,25.0,173.7,52.6,7.6,2024
GANGANAGAR,335703,6,17.2,28.9,20.2,84.6,10.0,2024
GANGANAGAR,335703,7,21.4,28.8,47.8,89.4,8.1,2024
GANGANAGAR,335703,8,14.2,39.3,4.8,33.4,10.3,2024
GANGANAGAR,335703,9,14.8,32.0,8.8,80.9,8.2,2024
GANGANAGAR,335703,10,23.9,34.1,5.9,30.2,11.6,2024
GANGANAGAR,335703,11,10.8,28.0,160.1,78.9,6.8,2024
GANGANAGAR,335703,12,17.3,33.1,59.7,39.4,6.4,2024
GANGANAGAR,335061,1,23.7,27.1,98.6,87.2,10.7,2024
GANGANAGAR,335061,2,19.2,35.7,157.6,68.7,8.4,2024
GANGANAGAR,335061,3,18.2,27.0,99.0,47.9,8.8,2024
GANGANAGAR,335061,4,13.7,40.8,85.8,39.7,11.6,2024
GANGANAGAR,335061,5,15.1,36.3,2.3,36.5,9.5,2024
GANGANAGAR,335061,6,22.8,39.5,113.6,67.7,10.0,2024
GANGANAGAR,335061,7,18.4,33.4,24.9,82.7,6.1,2024
GANGANAGAR,335061,8,17.7,32.6,152.9,72.8,10.0,2024
GANGANAGAR,335061,9,11.5,27.0,51.5,78.4,8.3,2024
GANGANAGAR,335061,10,10.2,35.5,134.8,74.7,8.8,2024
GANGANAGAR,335061,11,24.5,35.3,129.2,88.5,10.8,2024
GANGANAGAR,335061,12,15.7,34.4,123.3,73.0,9.1,2024
GANGANAGAR,335062,1,19.0,39.8,53.4,34.7,11.9,2024
GANGANAGAR,335062,2,11.2,41.7,53.4,75.4,10.8,2024
GANGANAGAR,335062,3,20.2,40.0,172.6,42.5,10.4,2024
GANGANAGAR,335062,4,24.0,27.9,2.6,89.7,9.5,2024
GANGANAGAR,335062,5,18.6,37.4,36.3,46.4,8.5,2024
GANGANAGAR,335062,6,11.9,26.6,122.0,40.5,6.3,2024
GANGANAGAR,335062,7,18.7,38.9,163.4,36.7,6.1,2024
GANGANAGAR,335062,8,21.5,32.6,71.7,66.1,6.3,2024
GANGANAGAR,335062,9,16.1,27.6,130.7,27.6,11.8,2024
GANGANAGAR,335062,10,23.2,42.2,111.4,86.7,7.9,2024
GANGANAGAR,335062,11,19.7,37.3,12.9,40.6,10.2,2024
GANGANAGAR,335062,12,23.5,32.1,124.4,40.7,9.6,2024
GANGANAGAR,335037,1,19.4,25.6,162.8,23.2,9.4,2024
GANGANAGAR,335037,2,12.0,35.7,198.5,37.2,9.5,2024
GANGANAGAR,335037,3,14.6,43.5,5.9,49.3,7.8,2024
GANGANAGAR,335037,4,13.0,36.9,132.0,45.9,11.3,2024
GANGANAGAR,335037,5,23.6,44.4,82.9,39.1,11.5,2024
GANGANAGAR,335037,6,21.4,27.7,2.0,22.9,9.9,2024
GANGANAGAR,335037,7,20.1,36.4,122.9,41.0,11.2,2024
GANGANAGAR,335037,8,14.5,41.0,24.5,74.5,6.4,2024
GANGANAGAR,335037,9,12.8,35.5,75.7,50.7,6.6,2024
GANGANAGAR,335037,10,21.3,26.8,52.3,40.4,9.4,2024
GANGANAGAR,335037,11,17.1,36.7,72.2,41.3,11.1,2024
GANGANAGAR,335037,12,13.4,37.2,98.5,58.8,7.9,2024
GANGANAGAR,335042,1,19.2,39.6,71.8,41.2,9.3,2024
GANGANAGAR,335042,2,10.6,40.2,110.5,64.2,6.1,2024
GANGANAGAR,335042,3,14.9,40.4,47.7,89.3,11.9,2024
GANGANAGAR,335042,4,17.0,38.3,127.1,22.9,10.6,2024
GANGANAGAR,335042,5,12.2,29.3,170.8,31.8,8.2,2024
GANGANAGAR,335042,6,24.8,33.1,44.8,32.5,11.9,2024
GANGANAGAR,335042,7,13.1,40.5,101.6,51.3,6.6,2024
GANGANAGAR,335042,8,12.0,44.1,129.7,22.9,8.8,2024
GANGANAGAR,335042,9,13.1,26.6,112.9,53.4,6.4,2024
GANGANAGAR,335042,10,21.5,35.7,73.1,85.0,8.0,2024
GANGANAGAR,335042,11,16.4,31.3,128.4,20.8,7.3,2024
GANGANAGAR,335042,12,18.5,29.5,5.6,45.5,7.9,2024
HANUMANGARH,335512,1,10.3,35.1,74.0,73.3,11.7,2024
HANUMANGARH,335512,2,10.5,37.1,106.5,30.8,8.6,2024
HANUMANGARH,335512,3,16.7,25.2,4.1,25.4,7.9,2024
HANUMANGARH,335512,4,22.2,40.6,101.5,64.2,9.8,2024
HANUMANGARH,335512,5,23.3,41.4,130.9,20.7,10.1,2024
HANUMANGARH,335512,6,11.3,44.3,151.8,76.1,11.9,2024
HANUMANGARH,335512,7,18.1,28.6,22.7,24.7,9.3,2024
HANUMANGARH,335512,8,23.7,36.9,198.1,56.7,10.5,2024
HANUMANGARH,335512,9,15.8,33.5,121.2,71.8,8.3,2024
HANUMANGARH,335512,10,22.4,31.7,72.6,36.9,7.0,2024
HANUMANGARH,335512,11,12.0,36.3,49.8,27.2,8.6,2024
HANUMANGARH,335512,12,24.0,40.6,114.6,32.3,8.5,2024
HANUMANGARH,335501,1,21.3,25.5,176.3,79.8,8.5,2024
HANUMANGARH,335501,2,24.1,44.4,104.1,69.4,10.2,2024
HANUMANGARH,335501,3,20.1,41.2,132.3,33.9,8.4,2024
HANUMANGARH,335501,4,15.5,40.0,71.5,70.1,11.7,2024
HANUMANGARH,335501,5,24.1,40.2,77.6,69.6,11.9,2024
HANUMANGARH,335501,6,14.1,32.8,57.2,89.8,9.1,2024
HANUMANGARH,335501,7,15.0,40.0,141.1,47.4,9.4,2024
HANUMANGARH,335501,8,20.5,32.7,71.8,80.5,8.4,2024
HANUMANGARH,335501,9,21.5,43.0,38.1,51.3,8.1,2024
HANUMANGARH,335501,10,23.9,28.5,73.9,82.8,11.9,2024
HANUMANGARH,335501,11,13.1,30.8,170.8,26.4,6.2,2024
HANUMANGARH,335501,12,22.0,36.0,147.7,32.3,8.5,2024
HANUMANGARH,335511,1,21.1,31.4,66.9,79.5,6.9,2024
HANUMANGARH,335511,2,11.0,33.5,181.4,77.4,10.4,2024
HANUMANGARH,335511,3,15.8,34.8,15.0,41.4,7.2,2024
HANUMANGARH,335511,4,14.2,42.1,10.0,61.8,11.3,2024
HANUMANGARH,335511,5,14.6,35.5,25.5,46.8,8.2,2024
HANUMANGARH,335511,6,24.7,32.2,23.3,20.7,11.5,2024
HANUMANGARH,335511,7,19.6,30.0,17.6,21.8,11.9,2024
HANUMANGARH,335511,8,20.8,33.2,132.3,23.8,10.6,2024
HANUMANGARH,335511,9,24.6,35.3,120.2,61.6,9.7,2024
HANUMANGARH,335511,10,15.7,39.9,129.5,39.5,6.9,2024
HANUMANGARH,335511,11,22.0,27.4,137.7,30.1,11.6,2024
HANUMANGARH,335511,12,16.5,29.4,151.4,85.9,10.7,2024
HANUMANGARH,335801,1,23.0,32.6,41.4,28.5,7.7,2024
HANUMANGARH,335801,2,12.7,32.2,124.5,67.2,8.8,2024
HANUMANGARH,335801,3,24.2,32.8,116.0,82.6,6.4,2024
HANUMANGARH,335801,4,13.3,40.9,188.7,31.5,10.0,2024
HANUMANGARH,335801,5,14.9,31.5,46.5,35.0,6.8,2024
HANUMANGARH,335801,6,21.3,35.0,11.7,60.2,9.9,2024
HANUMANGARH,335801,7,15.9,37.5,130.7,55.6,10.0,2024
HANUMANGARH,335801,8,19.1,29.6,148.0,56.5,7.9,2024
HANUMANGARH,335801,9,16.7,39.4,56.6,58.8,11.7,2024
HANUMANGARH,335801,10,21.1,35.9,114.2,86.5,10.7,2024
HANUMANGARH,335801,11,13.4,33.9,11.9,23.8,9.0,2024
HANUMANGARH,335801,12,10.9,41.2,192.0,73.2,11.5,2024
HANUMANGARH,335503,1,14.5,29.9,22.0,36.3,11.1,2024
HANUMANGARH,335503,2,17.1,42.7,13.5,46.2,10.2,2024
HANUMANGARH,335503,3,12.5,36.2,8.8,26.3,6.9,2024
HANUMANGARH,335503,4,15.3,37.2,85.5,51.2,9.0,2024
HANUMANGARH,335503,5,16.0,42.5,19.4,76.3,11.2,2024
HANUMANGARH,335503,6,10.9,41.4,148.9,26.9,9.7,2024
HANUMANGARH,335503,7,18.7,37.0,179.8,39.3,9.3,2024
HANUMANGARH,335503,8,23.3,40.1,52.0,46.1,11.7,2024
HANUMANGARH,335503,9,12.3,33.7,125.8,27.3,6.1,2024
HANUMANGARH,335503,10,19.0,35.9,8.5,73.4,6.1,2024
HANUMANGARH,335503,11,20.0,26.2,77.3,75.1,11.4,2024
HANUMANGARH,335503,12,16.3,26.8,58.6,78.5,6.2,2024
HANUMANGARH,335504,1,20.5,41.6,45.7,60.9,8.0,2024
HANUMANGARH,335504,2,16.2,26.2,128.9,55.5,11.5,2024
HANUMANGARH,335504,3,17.6,28.4,26.0,38.4,10.1,2024
HANUMANGARH,335504,4,10.1,40.9,172.1,65.9,9.9,2024
HANUMANGARH,335504,5,20.4,25.0,133.0,51.1,9.9,2024
HANUMANGARH,335504,6,19.9,30.6,142.1,88.0,7.9,2024
HANUMANGARH,335504,7,10.6,36.7,187.1,87.8,9.2,2024
HANUMANGARH,335504,8,15.5,36.9,188.5,83.4,9.8,2024
HANUMANGARH,335504,9,24.7,40.5,110.3,45.2,7.8,2024
HANUMANGARH,335504,10,16.3,35.1,99.1,45.8,10.8,2024
HANUMANGARH,335504,11,17.5,35.2,67.1,79.7,7.9,2024
HANUMANGARH,335504,12,23.6,39.5,143.1,71.0,6.4,2024
HANUMANGARH,335802,1,20.8,35.0,107.6,69.3,7.2,2024
HANUMANGARH,335802,2,18.7,37.2,186.6,39.6,8.5,2024
HANUMANGARH,335802,3,22.0,43.0,47.7,78.3,11.4,2024
HANUMANGARH,335802,4,23.0,33.0,62.1,60.6,8.5,2024
HANUMANGARH,335802,5,16.9,32.7,63.2,51.3,6.5,2024
HANUMANGARH,335802,6,17.1,25.1,161.2,80.6,7.2,2024
HANUMANGARH,335802,7,15.8,37.3,19.8,47.6,9.3,2024
HANUMANGARH,335802,8,24.5,25.6,91.1,65.8,7.1,2024
HANUMANGARH,335802,9,20.5,35.1,85.5,52.6,6.4,2024
HANUMANGARH,335802,10,11.2,41.1,14.6,61.5,10.3,2024
HANUMANGARH,335802,11,22.9,36.0,82.2,22.8,10.7,2024
HANUMANGARH,335802,12,17.2,30.4,102.7,52.3,11.1,2024
HANUMANGARH,335513,1,11.0,40.7,13.0,59.0,11.1,2024
HANUMANGARH,335513,2,18.2,30.4,102.0,54.5,8.3,2024
HANUMANGARH,335513,3,16.3,39.7,191.8,79.3,10.4,2024
HANUMANGARH,335513,4,23.2,37.2,195.8,41.8,9.5,2024
HANUMANGARH,335513,5,13.1,28.4,106.3,81.9,6.1,2024
HANUMANGARH,335513,6,22.4,43.1,103.0,48.2,8.4,2024
HANUMANGARH,335513,7,18.4,29.0,57.1,68.6,6.3,2024
HANUMANGARH,335513,8,10.8,44.8,199.4,26.1,6.5,2024
HANUMANGARH,335513,9,24.6,25.1,54.8,34.0,6.3,2024
HANUMANGARH,335513,10,17.7,30.3,90.6,73.3,11.8,2024
HANUMANGARH,335513,11,14.4,29.0,0.6,20.9,11.1,2024
HANUMANGARH,335513,12,17.0,25.3,69.8,87.8,8.6,2024
HANUMANGARH,335502,1,22.9,39.6,14.3,33.3,7.5,2024
HANUMANGARH,335502,2,14.6,38.9,148.8,83.1,6.4,2024
HANUMANGARH,335502,3,12.9,40.8,112.2,56.1,8.6,2024
HANUMANGARH,335502,4,11.9,30.1,114.4,59.5,9.6,2024
HANUMANGARH,335502,5,14.5,33.9,57.3,25.9,10.8,2024
HANUMANGARH,335502,6,21.7,38.2,163.0,45.6,6.3,2024
HANUMANGARH,335502,7,17.1,33.8,0.7,30.9,8.5,2024
HANUMANGARH,335502,8,13.4,38.9,66.7,56.8,11.9,2024
HANUMANGARH,335502,9,12.5,37.7,131.9,58.6,6.7,2024
HANUMANGARH,335502,10,15.0,27.3,181.6,69.7,8.4,2024
HANUMANGARH,335502,11,24.1,40.6,46.9,81.5,7.7,2024
HANUMANGARH,335502,12,15.1,39.4,108.2,52.8,6.8,2024
HANUMANGARH,335523,1,24.8,38.1,107.6,36.3,11.0,2024
HANUMANGARH,335523,2,17.3,28.1,174.8,43.4,10.2,2024
HANUMANGARH,335523,3,12.7,30.4,10.1,79.3,8.5,2024
HANUMANGARH,335523,4,23.4,32.9,84.9,30.2,8.2,2024
HANUMANGARH,335523,5,16.9,30.6,36.5,63.9,11.0,2024
HANUMANGARH,335523,6,20.6,29.6,4.3,20.9,6.5,2024
HANUMANGARH,335523,7,24.8,41.1,29.4,37.2,6.9,2024
HANUMANGARH,335523,8,10.8,37.8,195.3,61.4,11.4,2024
HANUMANGARH,335523,9,11.5,36.3,43.0,51.9,10.9,2024
HANUMANGARH,335523,10,20.8,29.5,187.0,54.5,10.6,2024
HANUMANGARH,335523,11,14.2,43.4,41.1,66.2,9.7,2024
HANUMANGARH,335523,12,12.8,28.8,186.3,36.4,7.8,2024
HANUMANGARH,335803,1,10.6,40.9,130.9,39.7,11.6,2024
HANUMANGARH,335803,2,10.3,44.3,22.6,67.9,9.0,2024
HANUMANGARH,335803,3,21.6,39.5,116.4,57.7,7.7,2024
HANUMANGARH,335803,4,12.0,44.9,63.7,21.0,8.2,2024
HANUMANGARH,335803,5,17.0,38.0,76.6,66.9,6.1,2024
HANUMANGARH,335803,6,19.1,29.3,88.0,63.4,7.5,2024
HANUMANGARH,335803,7,16.4,29.1,84.5,25.5,7.1,2024
HANUMANGARH,335803,8,10.4,31.5,132.8,72.3,6.8,2024
HANUMANGARH,335803,9,21.8,25.1,153.7,56.5,6.2,2024
HANUMANGARH,335803,10,10.2,38.6,65.8,34.3,7.4,2024
HANUMANGARH,335803,11,21.4,30.4,184.9,59.2,6.6,2024
HANUMANGARH,335803,12,23.4,41.3,187.7,61.7,6.3,2024
HANUMANGARH,335521,1,16.5,32.2,8.1,84.4,6.8,2024
HANUMANGARH,335521,2,18.0,34.6,3.0,72.0,7.2,2024
HANUMANGARH,335521,3,17.2,44.3,85.0,41.1,8.5,2024
HANUMANGARH,335521,4,15.8,29.8,118.1,28.3,9.5,2024
HANUMANGARH,335521,5,23.3,39.4,55.6,79.7,7.9,2024
HANUMANGARH,335521,6,23.4,40.1,51.9,79.2,6.8,2024
HANUMANGARH,335521,7,15.0,29.4,135.7,32.3,11.6,2024
HANUMANGARH,335521,8,19.2,35.0,120.3,24.3,9.1,2024
HANUMANGARH,335521,9,23.9,32.0,33.4,69.8,10.5,2024
HANUMANGARH,335521,10,24.4,40.4,176.9,70.6,10.2,2024
HANUMANGARH,335521,11,17.6,37.4,136.0,32.4,7.7,2024
HANUMANGARH,335521,12,16.8,34.5,72.5,66.8,9.4,2024
HANUMANGARH,335524,1,14.2,40.6,136.7,39.5,9.6,2024
HANUMANGARH,335524,2,24.4,29.7,22.5,38.2,8.1,2024
HANUMANGARH,335524,3,12.1,40.1,93.7,42.7,10.0,2024
HANUMANGARH,335524,4,18.7,42.3,33.8,56.4,10.7,2024
HANUMANGARH,335524,5,14.2,42.6,8.3,76.3,8.2,2024
HANUMANGARH,335524,6,14.2,40.7,67.7,54.9,6.1,2024
HANUMANGARH,335524,7,16.1,33.2,30.1,40.9,8.1,2024
HANUMANGARH,335524,8,25.0,44.6,126.7,81.9,6.7,2024
HANUMANGARH,335524,9,10.8,32.6,134.8,23.9,6.9,2024
HANUMANGARH,335524,10,18.7,37.8,29.7,75.8,8.2,2024
HANUMANGARH,335524,11,11.2,28.2,4.9,74.9,7.2,2024
HANUMANGARH,335524,12,12.3,44.6,158.6,37.7,11.6,2024
HANUMANGARH,335063,1,16.6,39.1,0.4,33.9,9.9,2024
HANUMANGARH,335063,2,17.7,40.1,68.8,81.2,9.1,2024
HANUMANGARH,335063,3,13.9,26.3,98.9,59.1,6.1,2024
HANUMANGARH,335063,4,14.7,40.3,163.7,23.2,6.6,2024
HANUMANGARH,335063,5,11.3,40.5,167.7,82.4,10.7,2024
HANUMANGARH,335063,6,14.5,38.4,145.0,44.4,8.3,2024
HANUMANGARH,335063,7,24.5,30.8,49.4,44.0,6.3,2024
HANUMANGARH,335063,8,24.2,34.8,144.0,65.0,11.0,2024
HANUMANGARH,335063,9,15.0,27.2,49.3,66.3,7.8,2024
HANUMANGARH,335063,10,18.6,34.4,42.9,44.7,8.3,2024
HANUMANGARH,335063,11,23.6,29.9,109.4,30.0,11.8,2024
HANUMANGARH,335063,12,10.1,32.0,135.8,58.7,6.1,2024
HANUMANGARH,335526,1,22.2,28.3,10.6,63.8,10.3,2024
HANUMANGARH,335526,2,24.2,29.6,12.0,80.2,11.7,2024
HANUMANGARH,335526,3,11.4,26.5,156.8,53.9,6.4,2024
HANUMANGARH,335526,4,12.4,43.4,171.9,65.2,11.2,2024
HANUMANGARH,335526,5,24.4,35.6,120.9,23.8,8.5,2024
HANUMANGARH,335526,6,18.1,32.9,85.8,82.6,11.3,2024
HANUMANGARH,335526,7,10.2,35.7,169.1,42.9,7.8,2024
HANUMANGARH,335526,8,13.9,37.6,145.8,64.3,11.9,2024
HANUMANGARH,335526,9,16.7,43.4,115.9,84.1,9.9,2024
HANUMANGARH,335526,10,20.4,28.6,64.0,76.7,9.8,2024
HANUMANGARH,335526,11,21.0,30.9,39.6,64.6,10.8,2024
HANUMANGARH,335526,12,24.9,44.5,83.7,69.3,8.6,2024
HANUMANGARH,335064,1,14.3,32.4,57.4,84.5,7.6,2024
HANUMANGARH,335064,2,18.1,25.5,67.9,76.8,7.6,2024
HANUMANGARH,335064,3,18.0,28.0,103.1,62.7,8.0,2024
HANUMANGARH,335064,4,16.1,25.5,33.8,66.1,9.7,2024
HANUMANGARH,335064,5,12.5,44.8,161.2,30.3,11.0,2024
HANUMANGARH,335064,6,24.7,30.6,29.1,52.9,9.0,2024
HANUMANGARH,335064,7,22.8,43.5,96.2,41.1,8.4,2024
HANUMANGARH,335064,8,17.5,44.9,149.2,50.2,10.8,2024
HANUMANGARH,335064,9,19.0,37.0,97.0,66.4,7.7,2024
HANUMANGARH,335064,10,13.4,25.7,72.2,30.4,10.1,2024
HANUMANGARH,335064,11,18.2,26.6,95.0,21.2,6.6,2024
HANUMANGARH,335064,12,20.4,34.6,169.7,47.8,6.7,2024
HANUMANGARH,335065,1,17.7,33.1,198.1,42.6,9.9,2024
HANUMANGARH,335065,2,24.9,37.1,126.2,49.4,6.5,2024
HANUMANGARH,335065,3,19.2,33.8,158.7,85.2,6.9,2024
HANUMANGARH,335065,4,15.6,43.7,2.9,69.5,9.7,2024
HANUMANGARH,335065,5,21.6,35.7,176.1,42.9,8.6,2024
HANUMANGARH,335065,6,12.6,38.9,190.8,32.5,9.4,2024
HANUMANGARH,335065,7,15.8,42.9,115.0,63.3,11.9,2024
HANUMANGARH,335065,8,15.2,27.9,150.8,66.0,9.8,2024
HANUMANGARH,335065,9,16.5,29.6,102.5,53.9,9.5,2024
HANUMANGARH,335065,10,21.7,27.1,57.2,34.9,8.3,2024
HANUMANGARH,335065,11,17.3,27.8,170.4,22.0,9.8,2024
HANUMANGARH,335065,12,21.9,35.3,119.4,38.6,6.1,2024
HANUMANGARH,335525,1,18.6,31.4,115.9,52.0,9.3,2024
HANUMANGARH,335525,2,15.1,33.5,131.8,75.2,6.4,2024
HANUMANGARH,335525,3,22.1,44.6,171.2,79.8,7.3,2024
HANUMANGARH,335525,4,13.6,28.1,146.4,48.9,9.4,2024
HANUMANGARH,335525,5,13.4,35.8,42.2,75.7,10.0,2024
HANUMANGARH,335525,6,17.6,27.0,93.4,89.5,8.3,2024
HANUMANGARH,335525,7,13.9,31.4,196.1,70.2,8.5,2024
HANUMANGARH,335525,8,10.1,35.6,110.9,71.0,9.0,2024
HANUMANGARH,335525,9,19.7,43.9,187.6,83.7,10.6,2024
HANUMANGARH,335525,10,17.7,32.8,162.7,43.7,6.1,2024
HANUMANGARH,335525,11,16.7,26.3,133.2,20.8,8.7,2024
HANUMANGARH,335525,12,24.5,32.8,69.9,89.1,6.1,2024
JAIPUR,302031,1,18.6,27.9,60.9,54.3,7.9,2024
JAIPUR,302031,2,23.0,29.6,128.7,75.0,9.1,2024
JAIPUR,302031,3,12.1,37.4,86.5,76.9,6.5,2024
JAIPUR,302031,4,18.5,26.3,159.8,47.8,8.9,2024
JAIPUR,302031,5,23.0,34.3,152.1,57.9,11.5,2024
JAIPUR,302031,6,18.7,37.2,62.4,57.8,10.1,2024
JAIPUR,302031,7,20.8,33.4,140.5,35.4,10.7,2024
JAIPUR,302031,8,15.6,25.4,98.9,28.2,9.5,2024
JAIPUR,302031,9,11.4,44.7,64.7,58.1,11.4,2024
JAIPUR,302031,10,16.9,32.3,82.6,28.4,6.9,2024
JAIPUR,302031,11,15.9,40.6,179.1,44.2,8.7,2024
JAIPUR,302031,12,23.0,31.5,71.9,33.0,9.6,2024
JAIPUR,302038,1,13.7,34.5,57.5,69.5,11.2,2024
JAIPUR,302038,2,24.5,32.8,70.4,81.0,7.8,2024
JAIPUR,302038,3,24.4,31.9,42.9,60.5,6.0,2024
JAIPUR,302038,4,13.7,25.4,108.9,48.7,11.8,2024
JAIPUR,302038,5,15.2,32.2,29.5,89.8,6.2,2024
JAIPUR,302038,6,23.4,42.8,163.5,21.5,6.9,2024
JAIPUR,302038,7,24.5,38.8,45.1,41.3,8.5,2024
JAIPUR,302038,8,16.7,27.9,119.6,39.5,9.0,2024
JAIPUR,302038,9,14.8,36.8,25.0,44.9,11.0,2024
JAIPUR,302038,10,17.9,42.8,195.7,36.1,8.7,2024
JAIPUR,302038,11,20.3,39.0,90.9,38.5,9.3,2024
JAIPUR,302038,12,14.1,28.0,164.4,38.0,7.2,2024
JAIPUR,302026,1,21.0,42.4,153.7,55.4,9.4,2024
JAIPUR,302026,2,10.8,31.0,142.7,47.4,8.1,2024
JAIPUR,302026,3,10.7,34.1,165.5,64.7,6.6,2024
JAIPUR,302026,4,15.8,35.5,20.1,56.0,11.7,2024
JAIPUR,302026,5,15.3,42.0,135.7,32.8,6.5,2024
JAIPUR,302026,6,14.7,43.6,53.2,76.7,10.1,2024
JAIPUR,302026,7,17.4,43.6,157.2,53.1,11.4,2024
JAIPUR,302026,8,14.8,25.2,191.4,30.7,7.1,2024
JAIPUR,302026,9,12.9,43.4,180.3,31.7,7.4,2024
JAIPUR,302026,10,14.6,26.1,23.0,75.8,8.6,2024
JAIPUR,302026,11,24.6,30.3,73.9,69.2,7.8,2024
JAIPUR,302026,12,16.2,35.3,72.9,55.5,10.6,2024
JAIPUR,302012,1,16.7,34.6,24.5,41.4,8.0,2024
JAIPUR,302012,2,18.6,37.1,19.6,52.2,11.9,2024
JAIPUR,302012,3,24.8,34.6,77.0,64.6,11.2,2024
JAIPUR,302012,4,13.6,43.7,198.4,81.5,11.4,2024
JAIPUR,302012,5,20.2,29.8,113.8,58.9,6.4,2024
JAIPUR,302012,6,20.7,30.5,124.4,39.4,7.1,2024
JAIPUR,302012,7,19.1,43.4,94.2,23.0,7.0,2024
JAIPUR,302012,8,11.3,26.5,132.5,32.3,10.0,2024
JAIPUR,302012,9,20.2,37.2,191.3,65.5,6.1,2024
JAIPUR,302012,10,11.0,38.6,117.7,31.2,10.8,2024
JAIPUR,302012,11,18.9,35.1,13.0,53.7,9.3,2024
JAIPUR,302012,12,21.1,38.9,98.6,68.9,9.4,2024
JAIPUR,303904,1,13.2,28.5,198.6,41.6,9.2,2024
JAIPUR,303904,2,22.6,42.1,77.5,66.8,9.2,2024
JAIPUR,303904,3,10.5,27.8,118.8,60.7,7.2,2024
JAIPUR,303904,4,22.7,33.0,21.3,50.7,7.7,2024
JAIPUR,303904,5,16.9,26.5,28.2,82.8,8.9,2024
JAIPUR,303904,6,13.3,35.9,174.9,68.4,10.1,2024
JAIPUR,303904,7,12.0,38.4,60.1,45.2,7.6,2024
JAIPUR,303904,8,24.3,43.8,61.1,76.3,10.8,2024
JAIPUR,303904,9,11.1,39.8,77.4,71.7,10.9,2024
JAIPUR,303904,10,13.0,35.8,193.3,75.4,7.6,2024
JAIPUR,303904,11,15.2,43.7,16.9,64.9,9.4,2024
JAIPUR,303904,12,19.3,34.6,163.8,46.6,8.1,2024
JAIPUR,302041,1,18.2,36.2,68.3,44.4,7.1,2024
JAIPUR,302041,2,11.9,36.9,169.9,65.8,10.8,2024
JAIPUR,302041,3,14.3,33.2,198.4,29.2,11.9,2024
JAIPUR,302041,4,13.6,41.8,69.7,77.4,9.4,2024
JAIPUR,302041,5,13.2,28.7,25.9,45.9,11.5,2024
JAIPUR,302041,6,16.2,36.1,28.9,64.1,9.9,2024
JAIPUR,302041,7,20.6,39.4,151.7,54.9,9.4,2024
JAIPUR,302041,8,13.3,43.1,29.0,56.4,8.9,2024
JAIPUR,302041,9,15.5,42.7,52.1,71.7,7.4,2024
JAIPUR,302041,10,15.9,35.2,40.9,63.9,6.5,2024
JAIPUR,302041,11,24.6,37.9,71.1,37.5,8.7,2024
JAIPUR,302041,12,24.3,32.9,14.9,25.2,9.4,2024
